,time,value,bound,no_items,no_pos,no_prop
52,0.0038499931956081923,2.062478561439181,1.5,5.0,3.0,15.0
53,0.19717758397722207,11.406753898553376,1.5,48.0,38.0,8.0
54,0.22188854938734437,15.45780373805019,1.5,51.0,45.0,4.0
55,0.3591992713598984,18.287467492118367,1.5,68.0,49.0,2.0
56,1.2883655547251749,28.33032624156738,1.5,99.0,71.0,12.0
57,0.4348770305787042,20.04863360143441,1.5,64.0,48.0,19.0
58,2.7792252420880885,40.058894628537786,1.5,128.0,99.0,15.0
59,0.4854473450328314,19.380262174619702,1.5,66.0,58.0,2.0
60,0.656825641076324,23.486640936085564,1.5,77.0,66.0,8.0
61,0.3345278398451512,15.305889427114224,1.5,62.0,51.0,2.0
62,0.2149271625991105,14.447149097904452,1.5,52.0,41.0,9.0
